记得,"jì de,ji4de5,jìde,ji4 de5",to remember,"Type the reading, Comrade",Image
或者,"huo4 zhe3,huò zhě,huòzhě,huo4zhe3",or,"Type the reading, Comrade",Image
过去,"guòqù,guo4qu4,guò qù,guo4 qu4",to pass by,"Type the reading, Comrade",Image
担心,"dān xīn,dānxīn,dan1xin1,dan1 xin1",to worry,"Type the reading, Comrade",Image
条,"tiao2,tiáo",strip of [counter word],"Type the reading, Comrade",Image
以前,"yǐ qián,yǐqián,yi3qian2,yi3 qian2",previous,"Type the reading, Comrade",Image
长,"chang2,cháng",long; length,"Type the reading, Comrade",Image
世界,"shi4jie4,shìjiè,shì jiè,shi4 jie4",world,"Type the reading, Comrade",Image
重要,"zhong4yao4,zhòngyào,zhong4 yao4,zhòng yào",important,"Type the reading, Comrade",Image
别人,"biéren,bié ren,bie2 ren5,bie2ren5",other people,"Type the reading, Comrade",Image
机会,"ji1 hui4,ji1hui4,jī huì,jīhuì",opportunity,"Type the reading, Comrade",Image
张,"zhāng,zhang1",sheets of [counter word],"Type the reading, Comrade",Image
接,"jie1,jiē",to connect; to meet someone,"Type the reading, Comrade",Image
比赛,"bǐ sài,bǐsài,bi3sai4,bi3 sai4",competition,"Type the reading, Comrade",Image
关,"guān,guan1",to close,"Type the reading, Comrade",Image
关系,"guān xi,guan1xi5,guan1 xi5,guānxi",relationship,"Type the reading, Comrade",Image
马,"mǎ,ma3",horse,"Type the reading, Comrade",Image
马上,"mǎ shàng,ma3 shang4,ma3shang4,mǎshàng",right away,"Type the reading, Comrade",Image
决定,"jué dìng,jue2ding4,juédìng,jue2 ding4",to decide,"Type the reading, Comrade",Image
关于,"guan1 yu2,guan1yu2,guānyú,guān yú",in regards to,"Type the reading, Comrade",Image
难,"nan2,nán",difficult,"Type the reading, Comrade",Image
了解,"liao3 jie3,liao3jie3,liǎojiě,liǎo jiě",to understand,"Type the reading, Comrade",Image
站,"zhan4,zhàn",station,"Type the reading, Comrade",Image
结束,"jie2shu4,jie2 shu4,jié shù,jiéshù",to finish,"Type the reading, Comrade",Image
清楚,"qing1 chu5,qīng chu,qing1chu5,qīngchu",clear,"Type the reading, Comrade",Image
愿意,"yuàn yì,yuànyì,yuan4yi4,yuan4 yi4",be willing to,"Type the reading, Comrade",Image
花,"hua1,huā",flower,"Type the reading, Comrade",Image
照片,"zhao4 pian4,zhào piàn,zhao4pian4,zhàopiàn",photograph,"Type the reading, Comrade",Image
欢迎,"huan1ying2,huān yíng,huan1 ying2,huānyíng",to welcome,"Type the reading, Comrade",Image
总是,"zǒng shì,zong3 shi4,zong3shi4,zǒngshì",always; eventually,"Type the reading, Comrade",Image
嘴,"zuǐ,zui3",mouth,"Type the reading, Comrade",Image
参加,"cānjiā,cān jiā,can1 jia1,can1jia1",to participate,"Type the reading, Comrade",Image
办法,"ban4 fa3,bànfǎ,bàn fǎ,ban4fa3",method; how to do something,"Type the reading, Comrade",Image
选择,"xuan3ze2,xuǎn zé,xuǎnzé,xuan3 ze2",to choose,"Type the reading, Comrade",Image
坏,"huai4,huài",bad; broken,"Type the reading, Comrade",Image
打算,"dǎ suàn,da3 suan4,da3suan4,dǎsuàn",intend to do,"Type the reading, Comrade",Image
试,"shi4,shì",to try,"Type the reading, Comrade",Image
特别,"tè bié,te4bie2,tèbié,te4 bie2",special; particular,"Type the reading, Comrade",Image
注意,"zhùyì,zhù yì,zhu4 yi4,zhu4yi4",pay attention to,"Type the reading, Comrade",Image
其实,"qí shí,qi2 shi2,qi2shi2,qíshí",actually,"Type the reading, Comrade",Image
小心,"xiao3xin1,xiao3 xin1,xiǎo xīn,xiǎoxīn",be careful,"Type the reading, Comrade",Image
久,"jiǔ,jiu3",in a long time,"Type the reading, Comrade",Image
只有,"zhǐyǒu,zhi3you3,zhi3 you3,zhǐ yǒu",only,"Type the reading, Comrade",Image
讲,"jiang3,jiǎng",to talk,"Type the reading, Comrade",Image
故事,"gù shi,gu4shi5,gu4 shi5,gùshi",story,"Type the reading, Comrade",Image
换,"huàn,huan4",to change,"Type the reading, Comrade",Image
结婚,"jie2 hun1,jie2hun1,jiéhūn,jié hūn",to get married,"Type the reading, Comrade",Image
段,"duàn,duan4",paragraph,"Type the reading, Comrade",Image
努力,"nu3li4,nu3 li4,nǔlì,nǔ lì",to work hard,"Type the reading, Comrade",Image
害怕,"hài pà,hai4 pa4,hàipà,hai4pa4",afraid of,"Type the reading, Comrade",Image
刚才,"gang1 cai2,gāngcái,gāng cái,gang1cai2",just a moment ago,"Type the reading, Comrade",Image
节目,"jie2 mu4,jiémù,jie2mu4,jié mù",TV show,"Type the reading, Comrade",Image
辆,"liang4,liàng",vechiles [counter word],"Type the reading, Comrade",Image
万,"wàn,wan4",ten thousand,"Type the reading, Comrade",Image
解决,"jiějué,jie3 jue2,jiě jué,jie3jue2",to resolve,"Type the reading, Comrade",Image
办公室,"bàngōngshì,bàn gōng shì,ban4 gong1 shi4,ban4gong1shi4",office,"Type the reading, Comrade",Image
奇怪,"qíguài,qi2 guai4,qi2guai4,qí guài",strange,"Type the reading, Comrade",Image
同意,"tong2 yi4,tóng yì,tóngyì,tong2yi4",agree with,"Type the reading, Comrade",Image
游戏,"you2xi4,yóuxì,yóu xì,you2 xi4",to play,"Type the reading, Comrade",Image
帮忙,"bang1 mang2,bāngmáng,bāng máng,bang1mang2",to help,"Type the reading, Comrade",Image
国家,"guo2jia1,guó jiā,guo2 jia1,guójiā",country,"Type the reading, Comrade",Image
最近,"zui4 jin4,zuìjìn,zuì jìn,zui4jin4",recently,"Type the reading, Comrade",Image
声音,"shēng yīn,sheng1 yin1,sheng1yin1,shēngyīn",sound; voice,"Type the reading, Comrade",Image
可爱,"ke3 'ai4,kě'ài,ke3'ai4,kě 'ài",cute,"Type the reading, Comrade",Image
分,"fēn,fen1",to divide; a minute [time],"Type the reading, Comrade",Image
完成,"wánchéng,wán chéng,wan2 cheng2,wan2cheng2",to complete,"Type the reading, Comrade",Image
半,"bàn,ban4",half,"Type the reading, Comrade",Image
要求,"yao1 qiu2,yāoqiú,yāo qiú,yao1qiu2",to request,"Type the reading, Comrade",Image
除了,"chú le,chu2 le5,chúle,chu2le5",except for,"Type the reading, Comrade",Image
容易,"róngyì,róng yì,rong2 yi4,rong2yi4",easy,"Type the reading, Comrade",Image
教,"jiao1,jiāo",to teach,"Type the reading, Comrade",Image
脸,"liǎn,lian3",face,"Type the reading, Comrade",Image
简单,"jian3 dan1,jian3dan1,jiǎn dān,jiǎndān",simple,"Type the reading, Comrade",Image
检查,"jiǎn chá,jian3cha2,jian3 cha2,jiǎnchá",to check something,"Type the reading, Comrade",Image
音乐,"yīn yuè,yin1 yue4,yīnyuè,yin1yue4",music,"Type the reading, Comrade",Image
越,"yuè,yue4",even more,"Type the reading, Comrade",Image
照顾,"zhao4gu5,zhào gu,zhàogu,zhao4 gu5",to take care of,"Type the reading, Comrade",Image
聪明,"cong1 ming5,cong1ming5,cōng ming,cōngming",intelligent,"Type the reading, Comrade",Image
甜,"tián,tian2",sweet,"Type the reading, Comrade",Image
突然,"tu1 ran2,tūrán,tu1ran2,tū rán",sudden,"Type the reading, Comrade",Image
终于,"zhong1 yu2,zhōng yú,zhōngyú,zhong1yu2",at last,"Type the reading, Comrade",Image
船,"chuan2,chuán",a boat,"Type the reading, Comrade",Image
口,"kǒu,kou3",mouth,"Type the reading, Comrade",Image
回答,"huí dá,huídá,hui2da2,hui2 da2",to answer,"Type the reading, Comrade",Image
礼物,"li3wu4,lǐ wù,lǐwù,li3 wu4",gift,"Type the reading, Comrade",Image
头发,"tou2 fa5,tóufa,tou2fa5,tóu fa",hair,"Type the reading, Comrade",Image
关心,"guānxīn,guan1 xin1,guan1xin1,guān xīn",concerned with,"Type the reading, Comrade",Image
脚,"jiǎo,jiao3",foot,"Type the reading, Comrade",Image
生气,"shēngqì,sheng1qi4,shēng qì,sheng1 qi4",angry,"Type the reading, Comrade",Image
哭,"ku1,kū",to cry,"Type the reading, Comrade",Image
画,"hua4,huà",to draw; picture,"Type the reading, Comrade",Image
年轻,"nián qīng,nian2qing1,nian2 qing1,niánqīng",young,"Type the reading, Comrade",Image
包,"bāo,bao1",to cover; to wrap,"Type the reading, Comrade",Image
腿,"tui3,tuǐ",leg,"Type the reading, Comrade",Image
忘记,"wàngjì,wang4ji4,wàng jì,wang4 ji4",forget,"Type the reading, Comrade",Image
搬,"bān,ban1",to move,"Type the reading, Comrade",Image
楼,"lóu,lou2",a floor of a building,"Type the reading, Comrade",Image
遇到,"yùdào,yu4 dao4,yù dào,yu4dao4",to run into,"Type the reading, Comrade",Image
新闻,"xin1 wen2,xīnwén,xin1wen2,xīn wén",news,"Type the reading, Comrade",Image
比较,"bi3jiao4,bǐ jiào,bǐjiào,bi3 jiao4",to compare,"Type the reading, Comrade",Image
双,"shuāng,shuang1",a pair of,"Type the reading, Comrade",Image
见面,"jian4mian4,jian4 mian4,jiàn miàn,jiànmiàn",to meet someone,"Type the reading, Comrade",Image
经常,"jing1chang2,jīngcháng,jing1 chang2,jīng cháng",often,"Type the reading, Comrade",Image
城市,"chéng shì,cheng2 shi4,cheng2shi4,chéngshì",city,"Type the reading, Comrade",Image
一会儿,"yi2hui4r5,yí huì r,yíhuìr,yi2 hui4 r5",a moment,"Type the reading, Comrade",Image
附近,"fùjìn,fu4jin4,fu4 jin4,fù jìn",nearby,"Type the reading, Comrade",Image
借,"jiè,jie4",to borrow,"Type the reading, Comrade",Image
影响,"ying3 xiang3,yǐngxiǎng,yǐng xiǎng,ying3xiang3",effect,"Type the reading, Comrade",Image
认真,"ren4zhen1,rènzhēn,ren4 zhen1,rèn zhēn",serious,"Type the reading, Comrade",Image
米,"mi3,mǐ",rice; meter,"Type the reading, Comrade",Image
差,"cha4,chà",to differ,"Type the reading, Comrade",Image
银行,"yin2hang2,yin2 hang2,yín háng,yínháng",bank,"Type the reading, Comrade",Image
安静,"ānjìng,ān jìng,an1jing4,an1 jing4",quiet,"Type the reading, Comrade",Image
多么,"duo1 me5,duo1me5,duō me,duōme","how (wonderful), what (a great idea)","Type the reading, Comrade",Image
饿,"è,e4",hungry,"Type the reading, Comrade",Image
根据,"gen1 ju4,gēnjù,gen1ju4,gēn jù",based on,"Type the reading, Comrade",Image
几乎,"ji1 hu1,ji1hu1,jī hū,jīhū",almost,"Type the reading, Comrade",Image
后来,"hòulái,hou4lai2,hòu lái,hou4 lai2",afterwards,"Type the reading, Comrade",Image
动物,"dòngwù,dòng wù,dong4 wu4,dong4wu4",animal,"Type the reading, Comrade",Image
西,"xi1,xī",West,"Type the reading, Comrade",Image
一边,"yi4bian1,yì biān,yi4 bian1,yìbiān",on the one hand,"Type the reading, Comrade",Image
舒服,"shu1 fu5,shūfu,shu1fu5,shū fu",comfortable,"Type the reading, Comrade",Image
一般,"yìbān,yi4 ban1,yì bān,yi4ban1",general; ordinary,"Type the reading, Comrade",Image
叔叔,"shū shu,shu1shu5,shu1 shu5,shūshu",uncle,"Type the reading, Comrade",Image
疼,"teng2,téng",hurts,"Type the reading, Comrade",Image
迟到,"chí dào,chi2dao4,chi2 dao4,chídào",to be late,"Type the reading, Comrade",Image
历史,"lì shǐ,li4 shi3,li4shi3,lìshǐ",history,"Type the reading, Comrade",Image
啤酒,"pí jiǔ,pi2jiu3,píjiǔ,pi2 jiu3",beer,"Type the reading, Comrade",Image
短,"duǎn,duan3",short,"Type the reading, Comrade",Image
经过,"jīng guò,jīngguò,jing1 guo4,jing1guo4",to go through,"Type the reading, Comrade",Image
周末,"zhōumò,zhōu mò,zhou1 mo4,zhou1mo4",weekend,"Type the reading, Comrade",Image
班,"bān,ban1",team; class,"Type the reading, Comrade",Image
习惯,"xíguàn,xi2 guan4,xi2guan4,xí guàn",a habit; be accustomed to,"Type the reading, Comrade",Image
公园,"gōngyuán,gōng yuán,gong1 yuan2,gong1yuan2",public park,"Type the reading, Comrade",Image
干净,"gān jìng,gan1 jing4,gan1jing4,gānjìng",clean,"Type the reading, Comrade",Image
鸟,"niǎo,niao3",bird,"Type the reading, Comrade",Image
健康,"jiànkāng,jian4kang1,jiàn kāng,jian4 kang1",health,"Type the reading, Comrade",Image
树,"shu4,shù",tree,"Type the reading, Comrade",Image
蛋糕,"dan4gao1,dàngāo,dàn gāo,dan4 gao1",cake,"Type the reading, Comrade",Image
元,"yuan2,yuán",yuan [counter word for money],"Type the reading, Comrade",Image
客人,"kè rén,ke4ren2,ke4 ren2,kèrén",guest; customer,"Type the reading, Comrade",Image
会议,"huì yì,hui4yi4,huìyì,hui4 yi4",meeting,"Type the reading, Comrade",Image
奶奶,"nǎi nai,nai3 nai5,nai3nai5,nǎinai",grandma,"Type the reading, Comrade",Image
裤子,"kùzi,kù zi,ku4 zi5,ku4zi5",pants,"Type the reading, Comrade",Image
邻居,"lín jū,lin2ju1,línjū,lin2 ju1",neighbor,"Type the reading, Comrade",Image
经理,"jīnglǐ,jīng lǐ,jing1li3,jing1 li3",manager,"Type the reading, Comrade",Image
层,"ceng2,céng",a floor of a building [counter word],"Type the reading, Comrade",Image
灯,"dēng,deng1",a light,"Type the reading, Comrade",Image
练习,"lian4xi2,lian4 xi2,liànxí,liàn xí",to practice,"Type the reading, Comrade",Image
爷爷,"ye2ye5,ye2 ye5,yéye,yé ye",grandfather,"Type the reading, Comrade",Image
蓝,"lán,lan2",blue,"Type the reading, Comrade",Image
难过,"nan2guo4,nánguò,nan2 guo4,nán guò",to be sad,"Type the reading, Comrade",Image
中间,"zhong1 jian1,zhōng jiān,zhōngjiān,zhong1jian1",between,"Type the reading, Comrade",Image
帽子,"mao4zi5,mao4 zi5,mào zi,màozi",hat,"Type the reading, Comrade",Image
司机,"si1ji1,si1 ji1,sī jī,sījī",driver,"Type the reading, Comrade",Image
旧,"jiu4,jiù",old; past,"Type the reading, Comrade",Image
满意,"mǎn yì,man3yi4,mǎnyì,man3 yi4",satisfied,"Type the reading, Comrade",Image
骑,"qí,qi2",to ride (in a bike),"Type the reading, Comrade",Image
太阳,"tai4yang2,tàiyáng,tài yáng,tai4 yang2",the sun,"Type the reading, Comrade",Image
极,"jí,ji2",very,"Type the reading, Comrade",Image
主要,"zhu3yao4,zhu3 yao4,zhǔyào,zhǔ yào",main,"Type the reading, Comrade",Image
同事,"tong2 shi4,tóngshì,tong2shi4,tóng shì",co-worker,"Type the reading, Comrade",Image
鼻子,"bi2zi5,bí zi,bízi,bi2 zi5",nose,"Type the reading, Comrade",Image
角,"jiǎo,jiao3",corner; angle,"Type the reading, Comrade",Image
变化,"bian4 hua4,bian4hua4,biànhuà,biàn huà",a change,"Type the reading, Comrade",Image
东,"dōng,dong1",East,"Type the reading, Comrade",Image
年级,"nian2 ji2,nian2ji2,niánjí,nián jí",grade (in school),"Type the reading, Comrade",Image
环境,"huán jìng,huan2jing4,huan2 jing4,huánjìng",environment,"Type the reading, Comrade",Image
胖,"pang4,pàng",fat,"Type the reading, Comrade",Image
地图,"dì tú,dìtú,di4 tu2,di4tu2",map,"Type the reading, Comrade",Image
面包,"miàn bāo,miànbāo,mian4bao1,mian4 bao1",bread,"Type the reading, Comrade",Image
电子邮件,"diànzǐyóujiàn,dian4 zi3  you2 jian4,diàn zǐ  yóu jiàn,dian4zi3you2jian4",email,"Type the reading, Comrade",Image
耳朵,"ěr duo,ěrduo,er3 duo5,er3duo5",ear,"Type the reading, Comrade",Image
裙子,"qúnzi,qun2 zi5,qun2zi5,qún zi",skirt,"Type the reading, Comrade",Image
新鲜,"xin1 xian1,xin1xian1,xīnxiān,xīn xiān",fresh,"Type the reading, Comrade",Image
放心,"fang4xin1,fang4  xin1,fàng  xīn,fàngxīn",to relax,"Type the reading, Comrade",Image
聊天,"liáotiān,liáo tiān,liao2tian1,liao2 tian1",to chat,"Type the reading, Comrade",Image
南,"nan2,nán",South,"Type the reading, Comrade",Image
热情,"re4 qing2,rèqíng,re4qing2,rè qíng",enthusiastic,"Type the reading, Comrade",Image
信用卡,"xin4yong4ka3,xin4 yong4 ka3,xìn yòng kǎ,xìnyòngkǎ",credit card,"Type the reading, Comrade",Image
电梯,"dian4 ti1,diàn tī,diàntī,dian4ti1",elevator,"Type the reading, Comrade",Image
方便,"fang1bian4,fāng biàn,fang1 bian4,fāngbiàn",convenient,"Type the reading, Comrade",Image
洗手间,"xi3shou3jian1,xǐ shǒu jiān,xi3 shou3 jian1,xǐshǒujiān",washroom,"Type the reading, Comrade",Image
洗澡,"xǐzǎo,xi3zao3,xi3 zao3,xǐ zǎo",to take a bath,"Type the reading, Comrade",Image
饮料,"yǐnliào,yin3liao4,yǐn liào,yin3 liao4",a drink,"Type the reading, Comrade",Image
校长,"xiào zhǎng,xiao4 zhang3,xiàozhǎng,xiao4zhang3",principal of a school,"Type the reading, Comrade",Image
水平,"shuǐpíng,shui3 ping2,shui3ping2,shuǐ píng",standard,"Type the reading, Comrade",Image
作业,"zuòyè,zuo4 ye4,zuò yè,zuo4ye4",homework,"Type the reading, Comrade",Image
衬衫,"chen4 shan1,chèn shān,chen4shan1,chènshān",shirt,"Type the reading, Comrade",Image
成绩,"chéngjì,chéng jì,cheng2 ji4,cheng2ji4",success,"Type the reading, Comrade",Image
碗,"wǎn,wan3",bowl,"Type the reading, Comrade",Image
阿姨,"ā yí,āyí,a1 yi2,a1yi2",aunt,"Type the reading, Comrade",Image
图书馆,"tu2 shu1 guan3,tú shū guǎn,tu2shu1guan3,túshūguǎn",library,"Type the reading, Comrade",Image
文化,"wénhuà,wen2hua4,wén huà,wen2 hua4",culture,"Type the reading, Comrade",Image
绿,"lv4,lǜ",green,"Type the reading, Comrade",Image
打扫,"da3 sao3,da3sao3,dǎsǎo,dǎ sǎo",to clean; to sweep,"Type the reading, Comrade",Image
草,"cǎo,cao3",grass,"Type the reading, Comrade",Image
冰箱,"bing1 xiang1,bīng xiāng,bīngxiāng,bing1xiang1",refrigerator,"Type the reading, Comrade",Image
数学,"shu4 xue2,shùxué,shu4xue2,shù xué",mathematics,"Type the reading, Comrade",Image
自行车,"zi4xing2che1,zìxíngchē,zi4 xing2 che1,zì xíng chē",bicycle,"Type the reading, Comrade",Image
着急,"zhao2 ji2,zháo jí,zhao2ji2,zháojí",to worry,"Type the reading, Comrade",Image
瘦,"shòu,shou4",thin,"Type the reading, Comrade",Image
提高,"tígāo,ti2gao1,tí gāo,ti2 gao1",to raise,"Type the reading, Comrade",Image
起飞,"qǐfēi,qi3 fei1,qǐ fēi,qi3fei1",to take off (in an airplane),"Type the reading, Comrade",Image
矮,"ǎi,ai3",short,"Type the reading, Comrade",Image
地铁,"dìtiě,dì tiě,di4 tie3,di4tie3",the subway,"Type the reading, Comrade",Image
体育,"ti3yu4,tǐ yù,ti3 yu4,tǐyù",a workout,"Type the reading, Comrade",Image
刻,"kè,ke4",quarter hour,"Type the reading, Comrade",Image
护照,"hu4 zhao4,hù zhào,hu4zhao4,hùzhào",passport,"Type the reading, Comrade",Image
节日,"jié rì,jie2 ri4,jie2ri4,jiérì",holiday,"Type the reading, Comrade",Image
盘子,"pán zi,pan2zi5,pánzi,pan2 zi5",plate,"Type the reading, Comrade",Image
一共,"yi2 gong4,yígòng,yí gòng,yi2gong4",altogether,"Type the reading, Comrade",Image
瓶子,"píng zi,píngzi,ping2 zi5,ping2zi5",bottle,"Type the reading, Comrade",Image
街道,"jiē dào,jie1 dao4,jiēdào,jie1dao4",street,"Type the reading, Comrade",Image
锻炼,"duan4lian4,duàn liàn,duan4 lian4,duànliàn",to exercise,"Type the reading, Comrade",Image
感冒,"gǎnmào,gan3mao4,gǎn mào,gan3 mao4",to catch a cold,"Type the reading, Comrade",Image
爱好,"àihào,ai4 hao4,ài hào,ai4hao4",interest,"Type the reading, Comrade",Image
超市,"chao1 shi4,chāoshì,chāo shì,chao1shi4",supermarket,"Type the reading, Comrade",Image
月亮,"yue4 liang5,yuèliang,yue4liang5,yuè liang",the moon,"Type the reading, Comrade",Image
饱,"bao3,bǎo",to be satisfied,"Type the reading, Comrade",Image
有名,"yǒu míng,yǒumíng,you3ming2,you3 ming2",famous,"Type the reading, Comrade",Image
香蕉,"xiāngjiāo,xiang1 jiao1,xiang1jiao1,xiāng jiāo",banana,"Type the reading, Comrade",Image
笔记本,"bǐjìběn,bi3 ji4 ben3,bǐ jì běn,bi3ji4ben3",notebook,"Type the reading, Comrade",Image
夏,"xià,xia4",summer,"Type the reading, Comrade",Image
菜单,"càidān,cai4 dan1,cài dān,cai4dan1",menu,"Type the reading, Comrade",Image
北方,"běifāng,běi fāng,bei3 fang1,bei3fang1",North,"Type the reading, Comrade",Image
上网,"shang4wang3,shàngwǎng,shang4 wang3,shàng wǎng",to go online,"Type the reading, Comrade",Image
季节,"ji4 jie2,ji4jie2,jì jié,jìjié",season,"Type the reading, Comrade",Image
渴,"ke3,kě",thirsty,"Type the reading, Comrade",Image
发烧,"fa1 shao1,fāshāo,fa1shao1,fā shāo",to have a fever,"Type the reading, Comrade",Image
不但,"bu2dan4,bú dàn,búdàn,bu2 dan4",not only,"Type the reading, Comrade",Image
空调,"kong1 tiao2,kōngtiáo,kōng tiáo,kong1tiao2",air conditioning,"Type the reading, Comrade",Image
照相机,"zhao4 xiang4 ji1,zhào xiàng jī,zhàoxiàngjī,zhao4xiang4ji1",camera,"Type the reading, Comrade",Image
春,"chūn,chun1",spring,"Type the reading, Comrade",Image
伞,"san3,sǎn",umbrella,"Type the reading, Comrade",Image
公斤,"gōngjīn,gong1jin1,gōng jīn,gong1 jin1",kilogram,"Type the reading, Comrade",Image
个子,"ge4 zi5,gèzi,ge4zi5,gè zi",height,"Type the reading, Comrade",Image
熊猫,"xiong2 mao1,xiong2mao1,xióngmāo,xióng māo",panda,"Type the reading, Comrade",Image
刷牙,"shuāyá,shua1ya2,shuā yá,shua1 ya2",to brush one's teeth,"Type the reading, Comrade",Image
复习,"fu4xi2,fù xí,fu4 xi2,fùxí",to review,"Type the reading, Comrade",Image
冬,"dōng,dong1",winter,"Type the reading, Comrade",Image
请假,"qing3  jia4,qing3jia4,qǐngjià,qǐng  jià",to ask for time off,"Type the reading, Comrade",Image
中文,"zhōng wén,zhong1wen2,zhong1 wen2,zhōngwén",Chinese language,"Type the reading, Comrade",Image
秋,"qiu1,qiū",autumn,"Type the reading, Comrade",Image
句子,"ju4 zi5,ju4zi5,jù zi,jùzi",sentence,"Type the reading, Comrade",Image
行李箱,"xíng lǐ xiāng,xínglǐxiāng,xing2li3xiang1,xing2 li3 xiang1",suitcase,"Type the reading, Comrade",Image
筷子,"kuai4 zi5,kuai4zi5,kuài zi,kuàizi",chopsticks,"Type the reading, Comrade",Image
皮鞋,"píxié,pi2xie2,pi2 xie2,pí xié",leather shoes,"Type the reading, Comrade",Image
爬山,"pa2 shan1,pá shān,pa2shan1,páshān",mountain climbing,"Type the reading, Comrade",Image
黑板,"hei1ban3,hēi bǎn,hei1 ban3,hēibǎn",blackboard,"Type the reading, Comrade",Image
感兴趣,"gan3  xing4 qu4,gǎn  xìng qù,gǎnxìngqù,gan3xing4qu4",to be interested in,"Type the reading, Comrade",Image
词典,"cídiǎn,cí diǎn,ci2dian3,ci2 dian3",dictionary,"Type the reading, Comrade",Image
留学,"liú  xué,liu2xue2,liúxué,liu2  xue2",to study abroad,"Type the reading, Comrade",Image
刮风,"guāfēng,gua1 feng1,guā fēng,gua1feng1",windy,"Type the reading, Comrade",Image
黄河,"huang2 he2,huánghé,huang2he2,huáng hé",Yellow River,"Type the reading, Comrade",Image
