记录,"ji4lu4,jì lù,jìlù,ji4 lu4",to record; take notes,"Type the reading, Comrade",Image
太太,"tai4tai5,tài tai,tai4 tai5,tàitai",wife; married woman; Madame; Mrs.,"Type the reading, Comrade",Image
非,"fēi,fei1",non-; un-; not be; wrongdoing; simply must (Kangxi radical 175),"Type the reading, Comrade",Image
除非,"chúfēi,chu2fei1,chu2 fei1,chú fēi",only if; unless,"Type the reading, Comrade",Image
傻,"shǎ,sha3",foolish; fool,"Type the reading, Comrade",Image
阻止,"zǔ zhǐ,zu3 zhi3,zu3zhi3,zǔzhǐ",prevent; to block,"Type the reading, Comrade",Image
想象,"xiǎngxiàng,xiǎng xiàng,xiang3 xiang4,xiang3xiang4",imagine; visualize,"Type the reading, Comrade",Image
完美,"wán měi,wánměi,wan2 mei3,wan2mei3",perfect,"Type the reading, Comrade",Image
克,"kè,ke4",gram; overcome; restrain,"Type the reading, Comrade",Image
目标,"mùbiāo,mu4biao1,mù biāo,mu4 biao1",target; goal; objective,"Type the reading, Comrade",Image
精神,"jīngshen,jing1shen5,jing1 shen5,jīng shen",vigor; spirit; mind,"Type the reading, Comrade",Image
碰,"pèng,peng4",to touch; to bump; to encounter,"Type the reading, Comrade",Image
系,"xi4,xì",be; relate to; system; fasten; department; faculty; connect | to tie,"Type the reading, Comrade",Image
系统,"xì tǒng,xi4tong3,xìtǒng,xi4 tong3",system,"Type the reading, Comrade",Image
滚,"gun3,gǔn",to roll; get lost; to boil,"Type the reading, Comrade",Image
报告,"bao4 gao4,bàogào,bào gào,bao4gao4",to report; make known; inform; speech; lecture,"Type the reading, Comrade",Image
人类,"rén lèi,rénlèi,ren2 lei4,ren2lei4",humanity; human race; mankind,"Type the reading, Comrade",Image
冲,"chōng,chong1",to rush; to clash; to rinse; thoroughfare | vigorously; bluntly; pungent; toward,"Type the reading, Comrade",Image
自由,"zì yóu,zi4you2,zìyóu,zi4 you2",freedom; free; liberty,"Type the reading, Comrade",Image
套,"tào,tao4",cover; (mw for sets of things); tie together,"Type the reading, Comrade",Image
姑娘,"gu1niang5,gū niang,gūniang,gu1 niang5",young woman; girl,"Type the reading, Comrade",Image
手术,"shǒu shù,shou3 shu4,shou3shu4,shǒushù",surgery; operation,"Type the reading, Comrade",Image
必要,"bì yào,bi4yao4,bi4 yao4,bìyào",necessary; essential; indispensable,"Type the reading, Comrade",Image
痛苦,"tong4ku3,tòng kǔ,tòngkǔ,tong4 ku3",pain; suffering; agony,"Type the reading, Comrade",Image
存在,"cun2 zai4,cun2zai4,cúnzài,cún zài",to exist; to be,"Type the reading, Comrade",Image
组,"zu3,zǔ",compose; team up; group,"Type the reading, Comrade",Image
以及,"yǐjí,yi3 ji2,yi3ji2,yǐ jí",as well as; too; (formal) and,"Type the reading, Comrade",Image
个人,"gè rén,ge4 ren2,gèrén,ge4ren2",individual; personal; oneself,"Type the reading, Comrade",Image
代表,"dai4biao3,dàibiǎo,dai4 biao3,dài biǎo",represent; to delegate,"Type the reading, Comrade",Image
意义,"yìyì,yi4 yi4,yi4yi4,yì yì",meaning; significance,"Type the reading, Comrade",Image
承认,"cheng2 ren4,chéngrèn,chéng rèn,cheng2ren4",to admit; concede; acknowledge,"Type the reading, Comrade",Image
理由,"lǐ yóu,li3you2,lǐyóu,li3 you2",a reason; grounds; argument,"Type the reading, Comrade",Image
显然,"xian3ran2,xiǎnrán,xian3 ran2,xiǎn rán",clear; evidently; obviously,"Type the reading, Comrade",Image
政府,"zheng4 fu3,zhèng fǔ,zhèngfǔ,zheng4fu3",government,"Type the reading, Comrade",Image
幸运,"xìngyùn,xing4yun4,xing4 yun4,xìng yùn",luck; fortune,"Type the reading, Comrade",Image
信任,"xin4 ren4,xin4ren4,xìnrèn,xìn rèn",to trust; have confidence in,"Type the reading, Comrade",Image
未来,"wei4 lai2,wèilái,wèi lái,wei4lai2",future,"Type the reading, Comrade",Image
吓,"xià,xia4",frighten; to scare; intimidate,"Type the reading, Comrade",Image
治疗,"zhi4 liao2,zhì liáo,zhìliáo,zhi4liao2",to treat; to cure; medical treatment,"Type the reading, Comrade",Image
行为,"xing2wei2,xíng wéi,xíngwéi,xing2 wei2",action; behavior; conduct,"Type the reading, Comrade",Image
婚礼,"hūn lǐ,hūnlǐ,hun1li3,hun1 li3",wedding ceremony,"Type the reading, Comrade",Image
组织,"zǔzhī,zǔ zhī,zu3 zhi1,zu3zhi1",organize; organization,"Type the reading, Comrade",Image
老板,"lǎobǎn,lao3 ban3,lao3ban3,lǎo bǎn",boss; proprietor; shopkeeper,"Type the reading, Comrade",Image
合作,"he2 zuo4,hé zuò,hézuò,he2zuo4",cooperate; collaborate; work together,"Type the reading, Comrade",Image
支,"zhi1,zhī",branch; support; put up; (mw for long; narrow objects) (Kangxi radical 65),"Type the reading, Comrade",Image
老婆,"lǎo pó,lao3 po2,lao3po2,lǎopó",(informal) wife,"Type the reading, Comrade",Image
可怕,"kěpà,ke3 pa4,kě pà,ke3pa4",terrible; awful; frightful; scary,"Type the reading, Comrade",Image
中心,"zhong1 xin1,zhōng xīn,zhōngxīn,zhong1xin1",center; heart; core,"Type the reading, Comrade",Image
明显,"míngxiǎn,ming2 xian3,ming2xian3,míng xiǎn",clear; obvious,"Type the reading, Comrade",Image
消失,"xiao1 shi1,xiāoshī,xiāo shī,xiao1shi1",disappear; fade away; dissolve,"Type the reading, Comrade",Image
位置,"wei4 zhi5,wèi zhi,wèizhi,wei4zhi5",position; place; seat,"Type the reading, Comrade",Image
答应,"da1ying5,da1 ying5,dāying,dā ying",to respond; to promise; to answer; agree,"Type the reading, Comrade",Image
撞,"zhuàng,zhuang4",to hit; collide; run into,"Type the reading, Comrade",Image
似乎,"si4 hu1,si4hu1,sì hū,sìhū",it seems; as if; seemingly,"Type the reading, Comrade",Image
力量,"lìliang,lì liang,li4 liang5,li4liang5",power; force; strength,"Type the reading, Comrade",Image
命令,"ming4 ling4,mìng lìng,mìnglìng,ming4ling4",an order; a command,"Type the reading, Comrade",Image
威胁,"wei1 xie2,wēixié,wēi xié,wei1xie2",threaten; to menace,"Type the reading, Comrade",Image
日子,"ri4 zi5,rìzi,ri4zi5,rì zi",days; date; time; life,"Type the reading, Comrade",Image
享受,"xiang3shou4,xiǎng shòu,xiang3 shou4,xiǎngshòu",enjoy,"Type the reading, Comrade",Image
战争,"zhànzhēng,zhan4zheng1,zhan4 zheng1,zhàn zhēng",war; conflict,"Type the reading, Comrade",Image
恭喜,"gong1xi3,gong1 xi3,gōngxǐ,gōng xǐ",congratulate,"Type the reading, Comrade",Image
利用,"li4yong4,lìyòng,li4 yong4,lì yòng",to use; to make use of; to exploit,"Type the reading, Comrade",Image
恨,"hen4,hèn",to hate,"Type the reading, Comrade",Image
训练,"xun4 lian4,xùnliàn,xun4lian4,xùn liàn",to train; to drill; to exercise; training,"Type the reading, Comrade",Image
酒吧,"jiu3 ba1,jiǔ bā,jiu3ba1,jiǔbā",bar,"Type the reading, Comrade",Image
身份,"shen1fen4,shen1 fen4,shēn fèn,shēnfèn",identity; status; dignity,"Type the reading, Comrade",Image
模特,"mó tè,mo2te4,mo2 te4,mótè",(fashion) model,"Type the reading, Comrade",Image
一旦,"yí dàn,yi2 dan4,yídàn,yi2dan4",in case (something happens); once (sth. has happened ... then); in one day,"Type the reading, Comrade",Image
追,"zhuī,zhui1",pursue; chase,"Type the reading, Comrade",Image
群,"qun2,qún","crowd; group; (mw for groups, flocks, or swarms)","Type the reading, Comrade",Image
面对,"mian4dui4,mian4 dui4,miàn duì,miànduì",to face; confront,"Type the reading, Comrade",Image
居然,"jū rán,ju1 ran2,jūrán,ju1ran2",unexpectedly; to one's surprise; go so far as to,"Type the reading, Comrade",Image
雷,"lei2,léi",thunder,"Type the reading, Comrade",Image
真实,"zhen1 shi2,zhēn shí,zhēnshí,zhen1shi2",true; real; authentic,"Type the reading, Comrade",Image
人生,"ren2 sheng1,ren2sheng1,rénshēng,rén shēng",human life,"Type the reading, Comrade",Image
受伤,"shou4shang1,shòu  shāng,shòushāng,shou4  shang1","sustain injuries (in an accident, etc.); be injured","Type the reading, Comrade",Image
夜,"yè,ye4",night; darkness,"Type the reading, Comrade",Image
属于,"shǔyú,shu3 yu2,shǔ yú,shu3yu2",belong to; be part of,"Type the reading, Comrade",Image
出色,"chu1se4,chū sè,chūsè,chu1 se4",remarkable; outstanding; excellent,"Type the reading, Comrade",Image
目前,"mu4 qian2,mùqián,mù qián,mu4qian2",at present; now; for the moment,"Type the reading, Comrade",Image
锁,"suo3,suǒ",lock,"Type the reading, Comrade",Image
梦想,"meng4 xiang3,mèngxiǎng,meng4xiang3,mèng xiǎng",dream of; wishful thinking,"Type the reading, Comrade",Image
人员,"ren2 yuan2,rén yuán,ren2yuan2,rényuán",staff; crew; personnel,"Type the reading, Comrade",Image
英雄,"yīngxióng,ying1xiong2,ying1 xiong2,yīng xióng",hero,"Type the reading, Comrade",Image
感受,"gan3 shou4,gan3shou4,gǎnshòu,gǎn shòu",feel; experience; emotion; impression,"Type the reading, Comrade",Image
吻,"wěn,wen3",kiss; lips,"Type the reading, Comrade",Image
逃,"táo,tao2",to escape; run away; flee,"Type the reading, Comrade",Image
数,"shu4,shù",number | to count; to rank | frequently; repeatedly,"Type the reading, Comrade",Image
公寓,"gōng yù,gong1 yu4,gong1yu4,gōngyù",apartment building,"Type the reading, Comrade",Image
文件,"wén jiàn,wen2jian4,wénjiàn,wen2 jian4",document; file,"Type the reading, Comrade",Image
寻找,"xun2 zhao3,xún zhǎo,xun2zhao3,xúnzhǎo",seek; look for; quest,"Type the reading, Comrade",Image
烂,"làn,lan4",overcooked; rotten; soft; mushy,"Type the reading, Comrade",Image
不然,"bù rán,bu4ran2,bu4 ran2,bùrán",otherwise; not so,"Type the reading, Comrade",Image
欠,"qiàn,qian4",yawn; to lack; owe (Kangxi radical 76),"Type the reading, Comrade",Image
反应,"fǎn yìng,fan3 ying4,fǎnyìng,fan3ying4",react; respond; reply,"Type the reading, Comrade",Image
意外,"yìwài,yi4wai4,yi4 wai4,yì wài",unexpected; accident; mishap,"Type the reading, Comrade",Image
食物,"shí wù,shíwù,shi2 wu4,shi2wu4",food,"Type the reading, Comrade",Image
遗憾,"yi2han4,yí hàn,yi2 han4,yíhàn",regret; pity; sorry,"Type the reading, Comrade",Image
反正,"fǎn zhèng,fan3zheng4,fan3 zheng4,fǎnzhèng",anyway,"Type the reading, Comrade",Image
设计,"shèjì,shè jì,she4 ji4,she4ji4",plan; design,"Type the reading, Comrade",Image
醉,"zui4,zuì",intoxicated; become drunk,"Type the reading, Comrade",Image
私人,"sī rén,si1 ren2,sīrén,si1ren2",private (citizen); personal; individual,"Type the reading, Comrade",Image
某,"mǒu,mou3",a certain; some,"Type the reading, Comrade",Image
伟大,"wei3 da4,wei3da4,wěidà,wěi dà",great; mighty; large,"Type the reading, Comrade",Image
臭,"chòu,chou4",stench; stink | scent; odor,"Type the reading, Comrade",Image
自从,"zi4 cong2,zì cóng,zìcóng,zi4cong2",since; ever since,"Type the reading, Comrade",Image
签,"qiān,qian1",bamboo used for drawing lots; toothpick; to sign (one's name),"Type the reading, Comrade",Image
颗,"kē,ke1","(mw for hearts and small, round things like seeds, grains, beans, etc.)","Type the reading, Comrade",Image
朝,"chao2,cháo",to face; towards; dynasty | morning; day,"Type the reading, Comrade",Image
呼吸,"hu1xi1,hū xī,hūxī,hu1 xi1",breathe,"Type the reading, Comrade",Image
明星,"ming2xing1,ming2 xing1,míng xīng,míngxīng","(movie, etc.) star; celebrity","Type the reading, Comrade",Image
超级,"chāojí,chao1ji2,chao1 ji2,chāo jí",super; transcending; high grade,"Type the reading, Comrade",Image
破坏,"po4 huai4,pòhuài,po4huai4,pò huài",destroy; destruction; to wreck; to break,"Type the reading, Comrade",Image
角色,"jue2 se4,juésè,jue2se4,jué sè",role; part,"Type the reading, Comrade",Image
顿,"dun4,dùn",pause; arrange; stamp feet; suddenly; (mw for meals),"Type the reading, Comrade",Image
便,"bian4,biàn",plain; convenient; excretion; formal equivalent to 就 | cheap,"Type the reading, Comrade",Image
包括,"bao1 kuo4,bao1kuo4,bāo kuò,bāokuò",comprise; include; consist of,"Type the reading, Comrade",Image
时刻,"shí kè,shi2ke4,shíkè,shi2 ke4",moment; constantly,"Type the reading, Comrade",Image
相当,"xiāng dāng,xiang1 dang1,xiang1dang1,xiāngdāng",equivalent to; appropriate; considerably; quite,"Type the reading, Comrade",Image
闻,"wén,wen2",hear; to smell; news; reputation,"Type the reading, Comrade",Image
平,"píng,ping2",flat; level; equal; ordinary,"Type the reading, Comrade",Image
公平,"gong1 ping2,gōng píng,gōngpíng,gong1ping2",fair; impartial; just,"Type the reading, Comrade",Image
堆,"duī,dui1",pile; heap; stack; crowd,"Type the reading, Comrade",Image
俱乐部,"jù lè bù,ju4 le4 bu4,ju4le4bu4,jùlèbù",club (group or organization),"Type the reading, Comrade",Image
通常,"tōng cháng,tong1 chang2,tōngcháng,tong1chang2",regular; usual; normal; ordinary,"Type the reading, Comrade",Image
咬,"yao3,yǎo",to bite; to nip,"Type the reading, Comrade",Image
造成,"zao4cheng2,zào chéng,zao4 cheng2,zàochéng",to cause; make; bring out,"Type the reading, Comrade",Image
信号,"xìnhào,xìn hào,xin4hao4,xin4 hao4",signal,"Type the reading, Comrade",Image
充满,"chōngmǎn,chong1man3,chōng mǎn,chong1 man3",brimming with; very full,"Type the reading, Comrade",Image
断,"duàn,duan4",to break; decide; absolutely (usually negative),"Type the reading, Comrade",Image
抢,"qiang3,qiǎng",fight over; vie for; grab; rush | bump against,"Type the reading, Comrade",Image
现实,"xian4 shi2,xiànshí,xiàn shí,xian4shi2",reality; actuality; practical,"Type the reading, Comrade",Image
恢复,"huī fù,huīfù,hui1 fu4,hui1fu4",reinstate; resume; recover,"Type the reading, Comrade",Image
确认,"què rèn,que4 ren4,quèrèn,que4ren4",confirm; confirmation; verify,"Type the reading, Comrade",Image
怀孕,"huáiyùn,huai2yun4,huai2 yun4,huái yùn",become pregnant; have conceived,"Type the reading, Comrade",Image
资料,"zīliào,zi1liao4,zi1 liao4,zī liào",data; material; resources; information,"Type the reading, Comrade",Image
婚姻,"hun1 yin1,hūn yīn,hūnyīn,hun1yin1",marriage; matrimony; wedding,"Type the reading, Comrade",Image
圈,"quān,quan1","circle; ring; (mw for loops, orbits, etc.) | pen; sty | continue; to lock up","Type the reading, Comrade",Image
脑袋,"nǎo dai,nǎodai,nao3dai5,nao3 dai5",head; mental capability; brains,"Type the reading, Comrade",Image
分手,"fēn shǒu,fēnshǒu,fen1shou3,fen1 shou3",part company; break up,"Type the reading, Comrade",Image
心理,"xīnlǐ,xin1 li3,xīn lǐ,xin1li3",psychology; psychological; mental,"Type the reading, Comrade",Image
项,"xiang4,xiàng",nape (of the neck); sum (of money); mw item,"Type the reading, Comrade",Image
记忆,"ji4 yi4,jìyì,ji4yi4,jì yì",memory; to remember,"Type the reading, Comrade",Image
紧急,"jin3 ji2,jǐn jí,jin3ji2,jǐnjí",urgent; pressing,"Type the reading, Comrade",Image
接近,"jie1 jin4,jie1jin4,jiējìn,jiē jìn",near; be close to,"Type the reading, Comrade",Image
吵,"chao3,chǎo",to quarrel; make noise,"Type the reading, Comrade",Image
权利,"quán lì,quan2 li4,quánlì,quan2li4",right; privilege,"Type the reading, Comrade",Image
冠军,"guan4 jun1,guan4jun1,guàn jūn,guànjūn",champion,"Type the reading, Comrade",Image
教练,"jiàoliàn,jiào liàn,jiao4lian4,jiao4 lian4",(athlete's) coach; sports coach; instructor,"Type the reading, Comrade",Image
随时,"sui2shi2,suí shí,sui2 shi2,suíshí",at any time; whenever necessary,"Type the reading, Comrade",Image
对方,"dui4fang1,duìfāng,dui4 fang1,duì fāng",counterpart; the other party involved,"Type the reading, Comrade",Image
敌人,"dí rén,di2ren2,di2 ren2,dírén",enemy,"Type the reading, Comrade",Image
背,"bei1,bēi",carry on one's back; to bear | back; have one's back to; leave; recite,"Type the reading, Comrade",Image
人物,"ren2 wu4,rénwù,rén wù,ren2wu4","figure; personage; character (in a play, story, etc.)","Type the reading, Comrade",Image
猪,"zhū,zhu1",pig,"Type the reading, Comrade",Image
感激,"gan3 ji1,gǎnjī,gan3ji1,gǎn jī",appreciate; feel grateful,"Type the reading, Comrade",Image
嫁,"jia4,jià",marry (a husband); take a husband,"Type the reading, Comrade",Image
挑战,"tiǎo zhàn,tiao3zhan4,tiǎozhàn,tiao3 zhan4",challenge,"Type the reading, Comrade",Image
状态,"zhuàng tài,zhuang4 tai4,zhuàngtài,zhuang4tai4",state of affairs; condition; state,"Type the reading, Comrade",Image
报道,"bao4dao4,bàodào,bào dào,bao4 dao4",to report; news report,"Type the reading, Comrade",Image
参与,"cānyù,cān yù,can1 yu4,can1yu4",participate (in sth.); attach oneself to,"Type the reading, Comrade",Image
彼此,"bǐcǐ,bǐ cǐ,bi3ci3,bi3 ci3",each other; one another,"Type the reading, Comrade",Image
到达,"dao4da2,dàodá,dào dá,dao4 da2",to reach; arrive,"Type the reading, Comrade",Image
显示,"xiǎnshì,xiǎn shì,xian3shi4,xian3 shi4","display, illustrate, to show","Type the reading, Comrade",Image
立刻,"lì kè,lìkè,li4ke4,li4 ke4",immediately; at once; right away,"Type the reading, Comrade",Image
吐,"tu3,tǔ",to spit | to vomit; throw up,"Type the reading, Comrade",Image
取消,"qǔxiāo,qu3 xiao1,qu3xiao1,qǔ xiāo",cancel; cancellation; abolish,"Type the reading, Comrade",Image
等待,"děng dài,deng3 dai4,děngdài,deng3dai4",to wait (for); expect,"Type the reading, Comrade",Image
离婚,"lí  hūn,li2hun1,li2  hun1,líhūn",to divorce; divorced from (one's spouse),"Type the reading, Comrade",Image
尽力,"jìn  lì,jin4  li4,jin4li4,jìnlì",do one's best; to strive as much as possible,"Type the reading, Comrade",Image
庆祝,"qing4zhu4,qìng zhù,qìngzhù,qing4 zhu4",celebrate,"Type the reading, Comrade",Image
假装,"jia3zhuang1,jia3 zhuang1,jiǎzhuāng,jiǎ zhuāng",pretend to be; feign; make believe,"Type the reading, Comrade",Image
吹,"chui1,chuī",to blow; to blast; to puff,"Type the reading, Comrade",Image
在乎,"zài hu,zai4 hu5,zàihu,zai4hu5",care about; be determined by; to mind,"Type the reading, Comrade",Image
状况,"zhuàngkuàng,zhuang4kuang4,zhuàng kuàng,zhuang4 kuang4",condition; state; situation,"Type the reading, Comrade",Image
心脏,"xin1zang4,xīn zàng,xīnzàng,xin1 zang4",heart,"Type the reading, Comrade",Image
似的,"shi4 de5,shì de,shi4de5,shìde",seems as if; rather like,"Type the reading, Comrade",Image
国王,"guó wáng,guo2 wang2,guówáng,guo2wang2",king,"Type the reading, Comrade",Image
项目,"xiang4mu4,xiàng mù,xiàngmù,xiang4 mu4",program; item; project,"Type the reading, Comrade",Image
集中,"jí zhōng,ji2 zhong1,ji2zhong1,jízhōng",concentrate; to focus; amass,"Type the reading, Comrade",Image
实话,"shi2 hua4,shíhuà,shí huà,shi2hua4",truth,"Type the reading, Comrade",Image
表情,"biǎoqíng,biǎo qíng,biao3 qing2,biao3qing2",(facial) expression; express one's feelings,"Type the reading, Comrade",Image
冒险,"mao4 xian3,mao4xian3,màoxiǎn,mào xiǎn",take a risk; take chances,"Type the reading, Comrade",Image
胜利,"shènglì,sheng4li4,sheng4 li4,shèng lì",victory; triumph,"Type the reading, Comrade",Image
官,"guān,guan1",an official; organ; governmental,"Type the reading, Comrade",Image
期待,"qīdài,qī dài,qi1 dai4,qi1dai4",look forward to; await; expectation,"Type the reading, Comrade",Image
保险,"bǎoxiǎn,bao3 xian3,bao3xian3,bǎo xiǎn",insurance; insure; safe,"Type the reading, Comrade",Image
单独,"dān dú,dāndú,dan1du2,dan1 du2",alone,"Type the reading, Comrade",Image
专家,"zhuānjiā,zhuan1jia1,zhuan1 jia1,zhuān jiā",expert; specialist,"Type the reading, Comrade",Image
赶快,"gǎn kuài,gan3 kuai4,gan3kuai4,gǎnkuài",at once; immediately,"Type the reading, Comrade",Image
风格,"feng1ge2,feng1 ge2,fēng gé,fēnggé",style,"Type the reading, Comrade",Image
机器,"ji1 qi4,ji1qi4,jīqì,jī qì",machine,"Type the reading, Comrade",Image
尽快,"jǐn kuài,jǐnkuài,jin3 kuai4,jin3kuai4",as quickly as possible,"Type the reading, Comrade",Image
价值,"jia4zhi2,jiàzhí,jia4 zhi2,jià zhí",value; worth,"Type the reading, Comrade",Image
切,"qiē,qie1",to cut; to chop | correspond to; absolutely; ardently,"Type the reading, Comrade",Image
墙,"qiang2,qiáng",wall,"Type the reading, Comrade",Image
彻底,"chèdǐ,chè dǐ,che4 di3,che4di3",thorough; complete; completely,"Type the reading, Comrade",Image
翻,"fan1,fān",to turn over; capsize; translate,"Type the reading, Comrade",Image
摆,"bai3,bǎi",to put (on); arrange; to sway; pendulum,"Type the reading, Comrade",Image
请求,"qing3qiu2,qǐng qiú,qing3 qiu2,qǐngqiú",to request; ask,"Type the reading, Comrade",Image
命运,"ming4yun4,ming4 yun4,mìng yùn,mìngyùn",fate; destiny,"Type the reading, Comrade",Image
特殊,"te4 shu1,tè shū,tèshū,te4shu1",special; particular; extraordinary; unusual,"Type the reading, Comrade",Image
老实,"lao3shi5,lao3 shi5,lǎo shi,lǎoshi",honest; sincere; naive; simpleminded,"Type the reading, Comrade",Image
年代,"nian2dai4,nián dài,niándài,nian2 dai4",decade; era,"Type the reading, Comrade",Image
士兵,"shìbīng,shi4 bing1,shì bīng,shi4bing1",soldier,"Type the reading, Comrade",Image
以来,"yǐlái,yi3lai2,yi3 lai2,yǐ lái",since (a previous event),"Type the reading, Comrade",Image
屋子,"wu1zi5,wū zi,wu1 zi5,wūzi",room; house,"Type the reading, Comrade",Image
制造,"zhìzào,zhi4 zao4,zhì zào,zhi4zao4",manufacture; make,"Type the reading, Comrade",Image
退,"tui4,tuì",to retreat; decline; withdraw,"Type the reading, Comrade",Image
戒,"jiè,jie4",warn against; swear off,"Type the reading, Comrade",Image
戒指,"jie4zhi5,jiè zhi,jie4 zhi5,jièzhi",(finger) ring,"Type the reading, Comrade",Image
洞,"dòng,dong4",cave; hole,"Type the reading, Comrade",Image
